date,state,avgLoans,totalLoans,avgTerm,avgIntRate,avgGrade,avgEmpLength,avgAnnualInc,avgVerifStatus,avgHomeOwner,avgOpenAcc,avgRevolBal,avgRevolUtil,avgTotalAcc,countOfLoans
2010-07-01,VA,8599.107142857143,481550,43.285714285714285,11.323571428571428,2.232142857142857,5.111111111111111,59996.381428571425,0.5714285714285714,0.08928571428571429,8.785714285714286,10842.69642857143,44.90714285714286,21.160714285714285,56
2010-08-01,VA,10701.063829787234,502950,45.702127659574465,13.138936170212766,3,4.391304347826087,70116.17021276595,0.5531914893617021,0.0425531914893617,8.425531914893616,13617.170212765957,49.98936170212766,20.106382978723403,47
2010-09-01,VA,9418.181818181818,310800,44,11.848787878787878,2.515151515151515,4.133333333333334,69670.60606060606,0.6666666666666666,0.06060606060606061,9,11841.636363636364,44.79090909090909,20.90909090909091,33
2010-10-01,VA,9188,459400,44.64,10.3688,2.16,4.938775510204081,81093.6392,0.58,0.12,9.44,15258.52,43.87,24.74,50
2010-11-01,VA,13611.702127659575,639750,44.170212765957444,11.083404255319149,2.6808510638297873,4.553191489361702,84953.19063829788,0.6808510638297872,0.0425531914893617,10.659574468085106,16383.127659574468,49.308510638297875,27.80851063829787,47
2010-12-01,VA,9526.973684210527,362025,46.73684210526316,11.435263157894736,2.736842105263158,5.694444444444445,60691.76631578947,0.7105263157894737,0.05263157894736842,9.421052631578947,10295.473684210527,44.22394736842105,20.68421052631579,38
2011-01-01,VA,13131.25,472725,44,11.075,2.4722222222222223,4.942857142857143,79498.44444444444,0.6944444444444444,0.05555555555555555,10.083333333333334,17958.805555555555,44.73888888888889,23.416666666666668,36
2011-02-01,VA,10269.047619047618,431300,41.714285714285715,11.461904761904762,2.619047619047619,5.275,67743.69333333333,0.7619047619047619,0.07142857142857142,9.880952380952381,12941.404761904761,47.82380952380952,23.88095238095238,42
2011-03-01,VA,11702.173913043478,538300,45.91304347826087,12.09608695652174,2.847826086956522,5.333333333333333,79369.85217391304,0.7608695652173914,0.10869565217391304,9.543478260869565,14921.804347826086,47.29347826086956,22.934782608695652,46
2011-04-01,VA,13897.272727272728,764350,46.03636363636364,11.148727272727273,2.4545454545454546,4.981481481481482,83400.15127272728,0.6545454545454545,0.03636363636363636,9.89090909090909,15135.981818181817,44.834545454545456,27.345454545454544,55
2011-05-01,VA,11160.333333333334,837025,45.92,12.709066666666667,2.7066666666666666,5.583333333333333,76480.86666666667,0.6533333333333333,0.06666666666666667,9.653333333333334,13382.76,49.422666666666665,24.36,75
2011-06-01,VA,13902.536231884058,959275,45.04347826086956,12.901304347826088,2.782608695652174,5.6911764705882355,79043.68173913044,0.7246376811594203,0.057971014492753624,9.318840579710145,14871.434782608696,51.48550724637681,25.492753623188406,69
2011-07-01,VA,10907.327586206897,632625,40.55172413793103,12.081034482758621,2.5172413793103448,5.321428571428571,74404.16327586207,0.6724137931034483,0.08620689655172414,9.258620689655173,18153.155172413793,53.48103448275862,21.74137931034483,58
2011-08-01,VA,10711.111111111111,578400,44.44444444444444,12.961666666666666,2.8518518518518516,5.509433962264151,79710.83333333333,0.6666666666666666,0.037037037037037035,9.666666666666666,16238.907407407407,53.92962962962963,22.944444444444443,54
2011-09-01,VA,10931.862745098038,557525,42.588235294117645,11.91921568627451,2.3333333333333335,4.36,69960.82352941176,0.7647058823529411,0.058823529411764705,9.588235294117647,10127.549019607843,44.90588235294118,23.058823529411764,51
2011-10-01,VA,16784.926470588234,1141375,48,13.479705882352942,2.8529411764705883,5.7846153846153845,83515.16882352941,0.8088235294117647,0.07352941176470588,9.867647058823529,16232.85294117647,52.51191176470588,23.573529411764707,68
2011-11-01,VA,14176.204819277109,1176625,46.98795180722892,13.780361445783132,2.855421686746988,5.963414634146342,69433.62445783132,0.8313253012048193,0.03614457831325301,9.036144578313253,16165.530120481928,56.29397590361446,22.927710843373493,83
2011-12-01,VA,14519.520547945205,1059925,46.52054794520548,13.575479452054795,2.835616438356164,5,80770.80821917808,0.7397260273972602,0.0684931506849315,10.04109589041096,15081.602739726028,62.03013698630137,23.26027397260274,73
2012-01-01,VA,15531.382978723404,1459950,42.8936170212766,13.120851063829788,2.75531914893617,5,65739.25319148936,0.6276595744680851,0.11702127659574468,9.106382978723405,15933.021276595744,55.738297872340425,21.117021276595743,94
2012-02-01,VA,14976.027397260274,1093250,41.58904109589041,12.469041095890411,2.4657534246575343,5.25,73961.64383561644,0.726027397260274,0.0410958904109589,9.506849315068493,16528.986301369863,58.05068493150685,23.205479452054796,73
2012-03-01,VA,14506.707317073171,1189550,41.853658536585364,13.191951219512195,2.548780487804878,5.197530864197531,74629.13414634146,0.7073170731707317,0.07317073170731707,9.926829268292684,14517.634146341463,61.97073170731707,24.036585365853657,82
2012-04-01,VA,13365.677966101695,1577150,40.47457627118644,13.353813559322033,2.5762711864406778,5.491379310344827,72522.5606779661,0.6610169491525424,0.06779661016949153,10.220338983050848,14687.745762711864,59.00423728813559,22.949152542372882,118
2012-05-01,VA,13546.5,1354650,41.76,13.277,2.6,5.2,71628.59,0.76,0.05,9.84,13634.61,53.751,23.1,100
2012-06-01,VA,14076.286764705883,1914375,40.94117647058823,14.27610294117647,2.838235294117647,5.901515151515151,73041.77823529411,0.6838235294117647,0.051470588235294115,11.183823529411764,15390.470588235294,57.23407407407407,24.227941176470587,136
2012-07-01,VA,13115.34090909091,1731225,41.09090909090909,14.20530303030303,2.734848484848485,5.703125,73592.29242424242,0.6818181818181818,0.06818181818181818,10.469696969696969,15543.886363636364,60.72651515151515,24.477272727272727,132
2012-08-01,VA,13748.159509202455,2240950,41.15337423312884,13.795337423312883,2.638036809815951,5.796178343949045,70238,0.5828220858895705,0.0736196319018405,11.423312883435583,15460.294478527607,58.405521472392635,24.957055214723926,163
2012-09-01,VA,13201.934523809523,2217925,41.285714285714285,13.961011904761904,2.630952380952381,5.890243902439025,69567.49547619048,0.5714285714285714,0.041666666666666664,10.297619047619047,14864.52380952381,56.730357142857144,23.577380952380953,168
2012-10-01,VA,13857.68156424581,2480525,40.29050279329609,14.55731843575419,2.798882681564246,5.419540229885057,69713.3615083799,0.6927374301675978,0.0670391061452514,10.502793296089385,15587.385474860335,62.765921787709495,23.575418994413408,179
2012-11-01,VA,15354.6875,3439450,41.892857142857146,14.871071428571428,2.9419642857142856,6.100456621004566,75722.76339285714,0.6116071428571429,0.026785714285714284,11.191964285714286,17797.776785714286,62.05491071428571,25.433035714285715,224
2012-12-01,VA,15221.116504854368,3135550,41.592233009708735,14.113349514563106,2.674757281553398,6.396039603960396,85773.0386407767,0.7475728155339806,0.0825242718446602,11.79126213592233,17995.966019417476,62.152195121951216,28.4126213592233,206
2013-01-01,VA,16888.824884792626,3664875,42.96774193548387,14.586359447004607,2.80184331797235,6.070093457943925,76289.60746543779,0.7188940092165899,0.059907834101382486,12.391705069124423,20116.235023041474,63.00414746543779,27.046082949308754,217
2013-02-01,VA,17165.77868852459,4188450,41.60655737704918,13.95844262295082,2.6147540983606556,5.90295358649789,83790.52959016393,0.680327868852459,0.06557377049180328,11.520491803278688,22771.524590163935,62.62131147540983,26.192622950819672,244
2013-03-01,VA,15988.385826771653,4061050,41.95275590551181,13.94244094488189,2.6338582677165356,5.633064516129032,82777.01007874016,0.6535433070866141,0.051181102362204724,11.429133858267717,18969.44094488189,57.88622047244095,25.75984251968504,254
2013-04-01,VA,16732.01438848921,4651500,43.510791366906474,14.451474820143885,2.7302158273381294,5.985074626865671,84106.62830935251,0.7517985611510791,0.0539568345323741,11.20503597122302,22721.98561151079,62.118115942028986,25.618705035971225,278
2013-05-01,VA,14477.070063694267,4545800,42.4203821656051,14.75716560509554,2.888535031847134,5.976666666666667,74209.834522293,0.7388535031847133,0.06369426751592357,11.277070063694268,16854.14331210191,59.81942675159236,26.14012738853503,314
2013-06-01,VA,15985.40322580645,4955475,43.27741935483871,15.279064516129031,3.0387096774193547,6.223728813559322,78998.78432258064,0.7451612903225806,0.06451612903225806,11.32258064516129,17050.6935483871,60.12612903225806,26.241935483870968,310
2013-07-01,VA,15608.579881656804,5275700,42.887573964497044,14.742189349112426,2.940828402366864,6.192192192192192,83303.49180473373,0.7396449704142012,0.047337278106508875,10.949704142011834,17236.026627218936,59.70355029585799,25.967455621301774,338
2013-08-01,VA,15441.895261845386,6192200,44.61845386533666,15.140224438902743,3.079800498753117,6.122448979591836,80158.33628428928,0.7581047381546134,0.0798004987531172,11.049875311720697,18533.221945137157,60.6585,25.546134663341647,401
2013-09-01,VA,15907.415254237289,5631225,44,14.679237288135592,2.92090395480226,6.216138328530259,80826.2945480226,0.7711864406779662,0.07344632768361582,11.045197740112995,17402.610169491527,59.3816384180791,26.279661016949152,354
2013-10-01,VA,15915.625,7257525,43.63157894736842,14.491513157894737,2.7982456140350878,6.540045766590389,79773.89171052631,0.8092105263157895,0.07017543859649122,11.230263157894736,17937.550438596492,57.86008771929824,27.765350877192983,456
2013-11-01,VA,15599.947589098532,7441175,42.943396226415096,14.401153039832286,2.7442348008385746,6.068281938325991,78425.51056603773,0.8029350104821803,0.07337526205450734,11.584905660377359,18018.610062893084,59.1,27.262054507337528,477
2013-12-01,VA,15777.863436123347,7163150,42.92511013215859,14.401894273127754,2.817180616740088,6.076923076923077,81719.17156387665,0.7775330396475771,0.07268722466960352,11.530837004405287,19115.312775330396,60.581497797356825,26.986784140969164,454
2014-01-01,VA,17109.768907563026,8144250,44.11764705882353,14.478928571428572,2.861344537815126,6.381578947368421,82276.7594327731,0.8172268907563025,0.07983193277310924,11.516806722689076,18948.310924369747,59.02273684210526,27.67016806722689,476
2014-02-01,VA,15347.360248447205,7412775,42.90683229813665,14.44734989648033,2.8716356107660457,5.93681917211329,78761.22383022774,0.7577639751552795,0.08488612836438923,11.726708074534162,17446.115942028984,57.96045548654244,27.399585921325052,483
2014-03-01,VA,15658.869179600886,7062150,44.03547671840355,14.576252771618625,2.977827050997783,6.502304147465438,80072.4787804878,0.7827050997782705,0.09312638580931264,11.241685144124169,17998.257206208425,59.05720620842572,26.521064301552105,451
2014-04-01,VA,15655.397727272728,9643725,44.64935064935065,14.346948051948052,2.8993506493506493,6.277310924369748,82569.30709415584,0.7386363636363636,0.08116883116883117,11.866883116883116,16117.564935064935,56.259349593495934,27.15422077922078,616
2014-05-01,VA,15548.595505617977,8302950,44.2247191011236,14.048127340823969,2.966292134831461,6.163776493256262,78771.20086142322,0.7097378277153558,0.06741573033707865,11.49438202247191,18033.62734082397,56.36441947565543,26.60112359550562,534
2014-06-01,VA,15839.772727272728,9060350,45.48251748251748,13.951398601398601,3.019230769230769,6.034172661870503,78774.2677972028,0.6503496503496503,0.07342657342657342,11.56993006993007,16448.356643356645,57.383391608391605,26.942307692307693,572
2014-07-01,VA,15774.213836477988,12540500,44.72452830188679,13.763509433962264,2.9647798742138365,6.2059973924380705,78812.02650314465,0.6289308176100629,0.0779874213836478,11.665408805031447,17116.82641509434,57.053904282115866,26.476729559748428,795
2014-08-01,VA,15570.390070921985,8781700,43.829787234042556,13.800709219858156,2.978723404255319,6.401473296500921,78824.82911347518,0.7127659574468085,0.09397163120567376,11.879432624113475,19627.2109929078,56.87145390070922,26.413120567375888,564
2014-09-01,VA,15786.153846153846,4104400,44.76923076923077,13.31,2.853846153846154,6.25984251968504,86188.46184615385,0.6307692307692307,0.09615384615384616,12.411538461538461,21993.165384615386,55.83576923076923,27.415384615384614,260
2014-10-01,VA,15318.26758147513,17861100,44.21269296740995,13.388404802744425,2.8507718696397943,6.246624662466247,77419.94978559177,0.7049742710120068,0.08490566037735849,11.801029159519725,19335.650943396227,58.47221269296741,26.719554030874786,1166
2014-11-01,VA,16901.59214092141,12473375,45.333333333333336,13.287655826558266,2.8902439024390243,6.2143864598025385,83961.18834688347,0.7628726287262872,0.1002710027100271,11.840108401084011,20914.00406504065,57.90433604336043,27.196476964769648,738
2014-12-01,VA,16091.612903225807,4988400,44.438709677419354,12.77483870967742,2.7451612903225806,5.793220338983051,85013.32009677419,0.7225806451612903,0.07741935483870968,11.990322580645161,25498.967741935485,55.73883495145631,26.787096774193547,310
2015-01-01,VA,15892.582684824903,16337575,44.988326848249024,13.099338521400778,2.84727626459144,5.843971631205674,80359.95668287938,0.7558365758754864,0.07392996108949416,11.84046692607004,20136.20233463035,57.34250972762646,26.891050583657588,1028
2015-02-01,VA,16701.874062968516,11140150,45.13943028485757,12.671694152923537,2.7616191904047978,6.153605015673981,84470.81259370314,0.7226386806596702,0.08545727136431784,11.917541229385307,21084.980509745128,56.456371814092954,26.767616191904047,667
2015-03-01,VA,16054.310344827587,11639375,44.540689655172415,12.859158620689655,2.812413793103448,6.143472022955524,81849.0423862069,0.7227586206896551,0.09793103448275862,12.057931034482758,18896.260689655173,57.275862068965516,26.384827586206896,725
2015-04-01,VA,15816.847290640395,16054100,44.41773399014778,12.802985221674877,2.8236453201970444,6.195473251028806,81219.93558620689,0.7261083743842365,0.09458128078817735,11.878817733990148,18146.62266009852,56.606502463054184,26.734975369458127,1015
2015-05-01,VA,16015.168539325843,15678850,44.28600612870276,12.7255873340143,2.8171603677221655,5.956008583690987,83348.13601634321,0.7722165474974464,0.10827374872318693,11.949948927477017,21018.369765066393,56.64473953013279,26.363636363636363,979
2015-06-01,VA,16273.246135552914,13685800,45.10344827586207,12.704613555291319,2.822829964328181,6.248756218905473,83586.39434007135,0.7324613555291319,0.09155766944114149,12.054696789536266,21337.9322235434,54.49595238095238,26.14387633769322,841
2015-07-01,VA,16059.322709163347,20154450,44.24223107569721,12.687752988047809,2.8223107569721115,6.355889724310777,82418.64338645419,0.7091633466135459,0.10278884462151394,12.204780876494024,20450.966533864543,56.9207336523126,26.773705179282867,1255
2015-08-01,VA,16727.367896311065,16777550,45.45164506480558,12.623649052841476,2.8125623130608175,6.1372340425531915,82988.83175473579,0.6869391824526421,0.10069790628115653,11.757726819541375,20589.968095712862,55.58822355289421,25.718843469591228,1003
2015-09-01,VA,17282.36434108527,13376550,45.054263565891475,12.53405684754522,2.7622739018087854,6.120433017591339,87124.54423772609,0.748062015503876,0.10335917312661498,12.616279069767442,22317.162790697676,54.60762273901809,27.506459948320412,774
2015-10-01,VA,16114.413741598208,21577200,44.31665421956684,11.962397311426438,2.607916355489171,6.290880503144654,82540.91974607916,0.7064973861090366,0.0948469006721434,12.119492158327109,20978.436893203885,54.3058999253174,26.298730395817774,1339
2015-11-01,VA,15778.222748815166,16646025,44.758293838862556,12.028236966824645,2.639810426540284,6.228456913827655,84003.16565876777,0.7374407582938388,0.10426540284360189,12.265402843601896,20359.915639810428,54.20710900473934,26.88436018957346,1055
2015-12-01,VA,16184.504437869822,21881450,44.71597633136095,12.383897928994083,2.7448224852071004,6.228748068006182,86827.1972633136,0.7181952662721893,0.10355029585798817,12.288461538461538,19973.380917159764,54.039082161361954,26.3853550295858,1352
2016-01-01,VA,17172.144670050762,13531650,44.49746192893401,12.336789340101523,2.6890862944162435,6.334217506631299,91241.1153680203,0.6472081218274112,0.11421319796954314,12.416243654822335,22344.975888324872,54.25469543147208,27.038071065989847,788
2016-02-01,VA,17218.42453662842,19508475,43.392762577228595,12.439514563106796,2.6372462488967345,6.347906976744186,91781.67535745808,0.6928508384819064,0.09620476610767872,12.466019417475728,22975.16240070609,54.92517667844523,26.63459841129744,1133
2016-03-01,VA,16942.707166853303,30259675,43.659574468085104,12.560145576707727,2.6707726763717807,6.105979869745411,87658.95251399776,0.64501679731243,0.09630459126539753,12.097424412094066,21766.031914893618,53.32245240761478,26.122060470324747,1786
2016-04-01,VA,16320.639834881322,15814700,41.9938080495356,12.408224974200206,2.648090815273478,6.13804347826087,96099.93947368421,0.7079463364293086,0.10835913312693499,11.830753353973169,21521.597523219814,53.911053719008265,24.899896800825594,969
2016-05-01,VA,15298.533246414603,11733975,42.946544980443285,12.822216427640157,2.707953063885267,6,78894.9825554107,0.7249022164276402,0.08996088657105607,11.889178617992178,17900.404172099086,51.490091264667534,25.68057366362451,767
2016-06-01,VA,15619.140197152245,14260275,42.72946330777656,12.501916757940855,2.547645125958379,6.239583333333333,85679.20268346112,0.7995618838992333,0.12048192771084337,11.964950711938664,19740.210295728368,51.630372807017544,25.6078860898138,913
